SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ELI_200,LIVELLI_WLE_ELI,peso_studente,peso_classe,peso_scuola,ESCS_studente
598,213,16432,2,13,1,1,4,1,1,1,1,1,12,9,12,8,12,9,4,51,2,279.449043928171,3,5.8025641025641,4.86666666666667,1.19230769230769,.673444198956045
602,219,16433,3,13,1,3,4,1,1,1,1,1,12,6,12,8,12,8,4,51,2,220.232000444206,3,4.19318181818182,1.02272727272727,4.1,1.7420416175686
602,219,16434,3,13,2,9,3,1,3,3,3,3,12,5,12,9,12,8,4,51,2,237.64006877188,3,4.19318181818182,1.02272727272727,4.1,-.553974234184974
602,218,16435,3,13,1,10,3,1,3,1,1,1,12,7,12,8,12,8,4,51,2,270.556264780999,3,4.19318181818182,1.02272727272727,4.1,.864501217542073
598,212,16436,2,13,2,9,4,1,1,1,1,1,12,6,12,7,12,9,4,51,2,282.433522137434,3,5.8025641025641,4.86666666666667,1.19230769230769,.89007907624889
602,218,16437,3,13,2,3,4,1,1,1,1,1,12,7,12,8,12,8,4,51,2,220.190346153558,3,4.19318181818182,1.02272727272727,4.1,.565270149562659
595,206,16438,1,13,1,2,5,1,1,1,2,1,12,9,12,6,12,9,4,51,2,284.423201340434,3,2.89667961850936,1.10526315789474,2.62080536912752,.37421313097663
595,206,16439,1,13,1,2,4,1,1,1,1,1,12,9,12,9,12,9,4,51,2,266.681773804932,3,2.89667961850936,1.10526315789474,2.62080536912752,1.33892567821801
602,218,16440,3,13,1,3,4,1,1,1,1,1,12,8,12,9,12,8,4,51,2,257.855703359427,3,4.19318181818182,1.02272727272727,4.1,.089167463975947
1150,223,16441,2,13,2,2,4,1,1,1,1,1,6,6,6,6,7,7,4,51,2,250.947316599386,3,1.22637362637363,1.02857142857143,1.19230769230769,.837245133924484
786,622,16442,3,13,1,1,4,1,1,1,1,1,6,6,6,6,7,6,3,13,4,138.020703276991,1,16.9888888888889,5.41666666666667,3.13641025641026, 
1093,78,16443,1,13,2,3,4,1,1,1,1,1,99,99,99,99,99,99,9,3,1,269.947711436447,3,9.8015873015873,3.73809523809524,2.62208067940552,-.0555317674972164
1149,220,16444,3,13,2,11,4,1,1,9,9,9,12,8,12,9,12,10,4,51,2,247.430702667132,3,5.42647058823529,1.02941176470588,5.27142857142857,-.0746334709924914
599,215,16446,1,13,1,4,4,1,1,9,9,9,12,6,12,5,12,6,4,51,2,241.844817541482,3,4.77340162486754,3.07894736842105,1.5503355704698,1.63815674619743
598,213,16447,2,13,1,11,4,1,1,9,9,9,12,8,12,5,12,7,4,51,2,249.185002712378,3,5.8025641025641,4.86666666666667,1.19230769230769,2.01893290444697
599,215,16448,1,13,1,2,4,1,1,9,9,9,12,6,12,7,12,8,4,51,2,209.131502629875,2,4.77340162486754,3.07894736842105,1.5503355704698,1.18115576410599
1150,222,16449,2,13,1,9,4,1,1,9,9,9,6,6,6,6,6,6,4,51,2,198.615481672775,2,1.22637362637363,1.02857142857143,1.19230769230769,.571135211133212
599,215,16450,1,13,1,5,4,1,1,9,9,9,12,7,12,8,12,7,4,51,2,235.646497594152,3,4.77340162486754,3.07894736842105,1.5503355704698,-.0746334709924914
1150,223,16451,2,13,1,2,3,1,3,9,9,9,9,9,9,9,9,9,4,51,2,249.800078448421,3,1.22637362637363,1.02857142857143,1.19230769230769,-.0555317674972164
1148,209,16452,4,13,1,7,4,1,1,9,9,9,12,6,12,5,12,6,4,51,2,160.985942883193,1,2.09954751131222,1.43589743589744,1.46218487394958,-1.30205190413351
1150,223,16453,2,13,1,11,3,1,3,9,9,9,6,6,5,5,6,6,4,51,2,160.985942883193,1,1.22637362637363,1.02857142857143,1.19230769230769,-.698673465658137
599,215,16454,1,13,1,2,4,1,1,9,9,9,12,5,12,5,12,6,4,51,2,250.920535012826,3,4.77340162486754,3.07894736842105,1.5503355704698,1.63815674619743
1150,222,16455,2,13,2,5,4,1,1,9,9,9,7,7,6,6,6,6,4,51,2,175.828744022546,2,1.22637362637363,1.02857142857143,1.19230769230769,.478098002347806
1150,222,16456,2,13,1,2,4,1,1,9,9,9,8,8,8,8,7,7,4,51,2,235.260300520771,3,1.22637362637363,1.02857142857143,1.19230769230769,.12228860916409
1150,223,16457,2,13,2,10,4,1,1,9,9,9,7,7,7,7,6,6,4,51,2,193.392087322474,2,1.22637362637363,1.02857142857143,1.19230769230769,-.354762835476631
1149,221,16458,3,13,1,2,4,1,1,9,9,9,12,7,12,6,12,6,4,51,2,238.870585686738,3,5.42647058823529,1.02941176470588,5.27142857142857, 
598,213,16459,2,13,2,3,4,1,1,9,9,9,12,8,12,6,12,8,4,51,2,283.362301132111,3,5.8025641025641,4.86666666666667,1.19230769230769,1.15881598300494
1148,209,16460,4,13,1,7,4,1,1,9,9,9,12,8,12,8,12,7,4,51,2,203.996645775928,2,2.09954751131222,1.43589743589744,1.46218487394958, 
1149,221,16461,3,13,1,6,4,1,1,9,9,9,12,9,12,8,12,10,4,51,2,231.533237281762,3,5.42647058823529,1.02941176470588,5.27142857142857,.0999488280630445
1149,221,16462,3,13,1,9,4,1,1,9,9,9,12,8,12,8,12,6,4,51,2,199.618508861358,2,5.42647058823529,1.02941176470588,5.27142857142857, 
1149,221,16463,3,13,1,2,4,1,1,9,9,9,12,7,12,7,12,6,4,51,2,175.701309411675,2,5.42647058823529,1.02941176470588,5.27142857142857,-.52085308899683
1148,208,16464,4,13,2,4,4,4,1,9,9,9,12,11,12,6,12,6,4,51,2,211.844207465431,2,2.09954751131222,1.43589743589744,1.46218487394958,.071743985391445
1150,223,16465,2,13,1,7,4,1,1,9,9,9,7,7,6,6,5,5,4,51,2,164.79718564268,1,1.22637362637363,1.02857142857143,1.19230769230769,.593073154845339
601,216,16466,4,13,1,6,3,1,3,9,9,9,12,7,12,5,12,5,3,51,2,205.307658804443,2,3.17647058823529,2.17241379310345,1.46218487394958,-1.46322585513717
599,215,16467,1,13,1,2,4,1,1,9,9,9,12,8,12,9,12,8,4,51,2,261.843250636731,3,4.77340162486754,3.07894736842105,1.5503355704698,-.232403385104513
599,215,16468,1,13,1,3,4,1,1,9,9,9,12,7,12,7,12,7,4,51,2,257.909442107445,3,4.77340162486754,3.07894736842105,1.5503355704698,-.396204320072952
1150,223,16469,2,13,2,7,4,1,1,9,9,9,7,7,7,7,7,7,4,51,2,260.391378835697,3,1.22637362637363,1.02857142857143,1.19230769230769,.0494042042903993
1149,221,16470,3,13,2,8,4,1,1,9,9,9,12,9,12,9,12,10,4,51,2,212.846976424238,2,5.42647058823529,1.02941176470588,5.27142857142857,-.187460291612003
598,213,16471,2,13,2,12,3,1,3,9,9,9,12,8,12,5,12,7,4,51,2,225.115464485528,3,5.8025641025641,4.86666666666667,1.19230769230769,-.698673465658137
598,213,16472,2,13,1,7,4,1,1,9,9,9,12,8,12,6,12,7,4,51,2,261.975356734399,3,5.8025641025641,4.86666666666667,1.19230769230769,1.33892567821801
599,215,16473,1,13,1,7,4,1,1,9,9,9,12,5,12,4,12,5,4,51,2,181.562501280104,2,4.77340162486754,3.07894736842105,1.5503355704698,1.4803868320854
599,214,16474,1,13,2,8,4,1,1,9,9,9,12,7,12,8,12,7,4,51,2,214.587725038405,2,4.77340162486754,3.07894736842105,1.5503355704698,1.01735482913755
1149,221,16475,3,13,1,1,4,1,1,9,9,9,12,8,12,8,12,8,4,51,2,236.277412165886,3,5.42647058823529,1.02941176470588,5.27142857142857,-.698673465658137
597,210,16476,1,13,2,9,4,1,1,9,9,9,8,8,6,6,7,7,4,51,2,285.852593004117,3,5.68456375838926,3.66666666666667,1.5503355704698,.89007907624889
597,210,16478,1,13,2,1,4,1,1,9,9,9,7,7,7,7,5,6,4,51,2,241.709186567566,3,5.68456375838926,3.66666666666667,1.5503355704698,-.377102616577677
598,213,16479,2,13,2,4,4,1,1,9,9,9,12,6,12,5,12,5,4,51,2,243.966443554934,3,5.8025641025641,4.86666666666667,1.19230769230769, 
598,212,16480,2,13,2,12,4,1,1,9,9,9,12,6,12,7,12,7,4,51,2,213.480167803168,2,5.8025641025641,4.86666666666667,1.19230769230769,-.249826863689015
1148,209,16481,4,13,1,6,4,1,1,9,9,9,12,7,12,8,12,7,4,51,2,167.343510110127,1,2.09954751131222,1.43589743589744,1.46218487394958, 
599,215,16482,1,13,2,10,3,3,3,9,9,9,12,6,12,8,12,8,4,51,2,242.302997397948,3,4.77340162486754,3.07894736842105,1.5503355704698,-.543594707486796
1149,221,16483,3,13,2,5,4,1,1,9,9,9,12,8,12,7,12,8,4,51,2,214.587725038405,2,5.42647058823529,1.02941176470588,5.27142857142857,-.52085308899683
599,215,16484,1,13,2,4,4,1,1,9,9,9,12,6,12,6,12,7,4,51,2,248.127618164557,3,4.77340162486754,3.07894736842105,1.5503355704698,-1.59050160802583
599,214,16485,1,13,2,4,4,1,1,9,9,9,12,7,12,7,12,6,4,51,2,201.273406091904,2,4.77340162486754,3.07894736842105,1.5503355704698,-.377102616577677
1150,223,16486,2,13,1,10,4,1,1,9,9,9,7,7,5,5,6,6,4,51,2,264.647458535102,3,1.22637362637363,1.02857142857143,1.19230769230769,.410738313056407
1150,223,16487,2,13,1,4,4,1,1,9,9,9,6,6,7,7,5,5,4,51,2,211.844207465431,2,1.22637362637363,1.02857142857143,1.19230769230769,1.12123970050873
602,219,16488,3,13,1,8,4,3,1,9,9,9,12,5,12,7,12,6,4,51,2,231.533237281762,3,4.19318181818182,1.02272727272727,4.1,.246937378087969
597,211,16489,1,13,2,7,4,1,1,9,9,9,12,7,12,6,12,5,4,51,2,221.960737624557,3,5.68456375838926,3.66666666666667,1.5503355704698,-.232403385104513
597,211,16490,1,13,2,2,4,1,1,9,9,9,8,8,7,9,8,9,4,51,2,284.573310714917,3,5.68456375838926,3.66666666666667,1.5503355704698,.388398531955362
1148,208,16491,4,13,2,3,4,1,1,9,9,9,12,8,12,9,12,9,4,51,2,254.087262841149,3,2.09954751131222,1.43589743589744,1.46218487394958,-.842423938077291
1150,222,16492,2,13,2,10,4,1,1,9,9,9,8,8,8,8,9,9,4,51,2,240.14367169572,3,1.22637362637363,1.02857142857143,1.19230769230769,.37097505337086
597,211,16493,1,13,2,5,4,1,1,9,9,9,12,6,12,6,12,5,4,51,2,213.480167803168,2,5.68456375838926,3.66666666666667,1.5503355704698,.249564362052752
1150,222,16494,2,13,2,5,4,1,1,9,9,9,7,7,6,6,7,7,4,51,2,202.728043520541,2,1.22637362637363,1.02857142857143,1.19230769230769,-.775806432163073
602,218,16495,3,13,1,1,4,1,1,9,9,9,12,7,12,7,12,6,4,51,2,241.709186567566,3,4.19318181818182,1.02272727272727,4.1,1.33568760061224
1149,220,16496,3,13,1,7,4,1,1,9,9,9,12,6,12,5,12,7,4,51,2,278.439546549082,3,5.42647058823529,1.02941176470588,5.27142857142857,-.0555317674972164
597,210,16497,1,13,2,4,4,1,1,9,9,9,8,8,7,7,7,7,4,51,2,283.275778525767,3,5.68456375838926,3.66666666666667,1.5503355704698,-.992441309455918
597,211,16498,1,13,2,9,4,1,1,9,9,9,7,7,6,6,7,7,4,51,2,270.556264780999,3,5.68456375838926,3.66666666666667,1.5503355704698,-1.09737728124353
602,219,16499,3,13,1,9,4,1,1,9,9,9,12,5,12,7,12,5,4,51,2,178.629544319221,2,4.19318181818182,1.02272727272727,4.1,1.1893101442283
597,210,16500,1,13,1,1,4,1,1,9,9,9,8,8,7,8,7,8,4,51,2,283.201344668078,3,5.68456375838926,3.66666666666667,1.5503355704698,-.0969732520935373
1148,209,16501,4,13,1,10,4,1,1,9,9,9,12,7,12,7,12,7,4,51,2,175.828744022546,2,2.09954751131222,1.43589743589744,1.46218487394958, 
1149,221,16502,3,13,2,2,4,1,1,9,9,9,12,8,12,5,12,8,4,51,2,172.299183010458,2,5.42647058823529,1.02941176470588,5.27142857142857,.443859458244551
597,210,16503,1,13,2,5,4,1,1,9,9,9,7,7,8,8,6,6,4,51,2,265.632391359593,3,5.68456375838926,3.66666666666667,1.5503355704698,-.842423938077291
1150,222,16504,2,13,2,1,5,1,1,9,9,9,7,7,7,7,7,7,4,51,2,232.333958337177,3,1.22637362637363,1.02857142857143,1.19230769230769,2.01893290444697
597,210,16505,1,13,2,8,4,1,1,9,9,9,8,8,8,7,7,7,4,51,2,261.2145080517,3,5.68456375838926,3.66666666666667,1.5503355704698,.44474147493718
599,215,16506,1,13,1,11,4,1,1,9,9,9,12,6,12,6,12,8,4,51,2,271.492866626855,3,4.77340162486754,3.07894736842105,1.5503355704698,.071743985391445
1149,220,16507,3,13,2,6,4,1,1,9,9,9,12,7,12,6,12,6,4,51,2,199.618508861358,2,5.42647058823529,1.02941176470588,5.27142857142857, 
597,211,16508,1,13,2,2,4,1,1,9,9,9,8,8,7,8,7,10,4,51,2,244.663076791614,3,5.68456375838926,3.66666666666667,1.5503355704698,.243699300482198
599,214,16509,1,13,2,3,4,1,1,9,9,9,12,9,12,7,12,7,4,51,2,201.273406091904,2,4.77340162486754,3.07894736842105,1.5503355704698,1.33892567821801
598,213,16510,2,13,1,12,4,1,1,9,9,9,12,8,12,8,12,7,4,51,2,283.201344668078,3,5.8025641025641,4.86666666666667,1.19230769230769,.867739295147844
598,212,16511,2,13,1,5,4,1,1,9,9,9,12,7,12,8,12,8,4,51,2,275.914793954222,3,5.8025641025641,4.86666666666667,1.19230769230769,.243699300482198
598,212,16512,2,13,2,4,4,1,1,9,9,9,12,8,12,9,12,9,4,51,2,263.267374488731,3,5.8025641025641,4.86666666666667,1.19230769230769,1.01411675153178
598,212,16513,2,13,1,4,4,1,1,9,9,9,12,8,12,7,12,8,4,51,2,284.573310714918,3,5.8025641025641,4.86666666666667,1.19230769230769,.714885683552366
599,215,16514,1,13,2,8,4,1,1,9,9,9,12,7,12,9,12,9,4,51,2,275.914793954222,3,4.77340162486754,3.07894736842105,1.5503355704698,.523828664966338
598,212,16515,2,13,1,10,4,1,1,9,9,9,12,7,12,7,12,8,4,51,2,253.373707145691,3,5.8025641025641,4.86666666666667,1.19230769230769,-.232403385104513
598,213,16516,2,13,1,9,4,1,1,9,9,9,12,6,12,8,12,7,4,51,2,262.377720672831,3,5.8025641025641,4.86666666666667,1.19230769230769,.410738313056407
598,212,16517,2,13,2,3,4,1,1,9,9,9,12,8,12,7,12,8,4,51,2,278.439546549082,3,5.8025641025641,4.86666666666667,1.19230769230769, 
598,212,16518,2,13,2,2,4,1,1,9,9,9,12,7,12,5,12,8,4,51,2,256.760276039928,3,5.8025641025641,4.86666666666667,1.19230769230769, 
599,214,16519,1,13,2,6,4,1,1,9,9,9,12,8,12,7,12,8,4,51,2,215.849935215606,2,4.77340162486754,3.07894736842105,1.5503355704698,-.232403385104513
598,212,16520,2,13,2,8,4,1,1,9,9,9,12,6,12,9,12,7,4,51,2,266.681773804932,3,5.8025641025641,4.86666666666667,1.19230769230769,.904604823215883
599,214,16521,1,13,2,6,4,1,1,9,9,9,12,8,12,7,12,8,4,51,2,202.387603207107,2,4.77340162486754,3.07894736842105,1.5503355704698,.216443216864608
1149,221,16522,3,13,1,1,5,1,1,9,9,9,12,7,12,8,12,7,4,51,2,231.533237281762,3,5.42647058823529,1.02941176470588,5.27142857142857,-.0746334709924914
597,211,16524,1,13,2,3,4,1,1,9,9,9,7,7,7,7,7,7,4,51,2,243.933215814282,3,5.68456375838926,3.66666666666667,1.5503355704698,.0999488280630445
1149,220,16525,3,13,1,5,4,1,1,9,9,9,12,7,12,4,12,6,4,51,2,218.941210849666,3,5.42647058823529,1.02941176470588,5.27142857142857, 
597,210,16527,1,13,1,12,3,4,3,9,9,9,7,7,8,7,7,8,4,51,2,254.755287650228,3,5.68456375838926,3.66666666666667,1.5503355704698,-.543192870097876
1148,208,16528,4,13,1,9,4,1,1,9,9,9,12,6,12,7,12,7,4,51,2,221.482446064085,3,2.09954751131222,1.43589743589744,1.46218487394958,-.98048105505305
597,211,16529,1,13,2,5,4,1,1,9,9,9,7,7,8,8,9,9,4,51,2,283.201344668078,3,5.68456375838926,3.66666666666667,1.5503355704698,-.377102616577677
599,215,16530,1,13,2,6,4,1,1,9,9,9,12,9,12,8,12,9,4,51,2,282.150979685096,3,4.77340162486754,3.07894736842105,1.5503355704698,.571135211133212
1148,209,16531,4,13,1,4,4,1,1,9,9,9,12,7,12,8,12,7,4,51,2,200.240862841907,2,2.09954751131222,1.43589743589744,1.46218487394958, 
1149,221,16532,3,13,2,11,4,1,1,9,9,9,12,8,12,5,12,8,4,51,2,198.615481672776,2,5.42647058823529,1.02941176470588,5.27142857142857,-1.59050160802583
597,210,16533,1,13,2,2,4,1,1,9,9,9,7,7,6,6,6,6,4,51,2,250.993145678613,3,5.68456375838926,3.66666666666667,1.5503355704698,.246937378087969
601,217,16534,4,13,2,12,4,1,1,9,9,9,12,8,12,9,12,9,3,51,2,270.556264780999,3,3.17647058823529,2.17241379310345,1.46218487394958,-.354762835476631
597,211,16535,1,13,2,6,4,1,1,9,9,9,9,9,9,9,9,10,4,51,2,284.423201340434,3,5.68456375838926,3.66666666666667,1.5503355704698,-1.257108810641
1148,208,16536,4,13,2,12,4,1,1,9,9,9,12,6,12,6,12,6,4,51,2,135.402724219284,1,2.09954751131222,1.43589743589744,1.46218487394958, 
598,213,16537,2,13,1,7,4,1,1,9,9,9,12,8,12,6,12,8,4,51,2,275.914793954222,3,5.8025641025641,4.86666666666667,1.19230769230769,-.992441309455918
1150,222,16538,2,13,1,4,4,1,1,9,9,9,5,5,5,5,5,5,4,51,2,182.116217389505,2,1.22637362637363,1.02857142857143,1.19230769230769,.156527153267346
1148,209,16539,4,13,1,10,4,1,1,9,9,9,12,6,12,8,12,6,4,51,2,187.741542068304,2,2.09954751131222,1.43589743589744,1.46218487394958, 
597,210,16540,1,13,2,8,4,1,1,9,9,9,6,4,6,6,6,6,4,51,2,234.920334002296,3,5.68456375838926,3.66666666666667,1.5503355704698,-.543192870097876
1150,222,16541,2,13,2,6,4,1,1,9,9,9,8,8,6,6,7,7,4,51,2,211.844207465431,2,1.22637362637363,1.02857142857143,1.19230769230769,.571135211133212
595,207,16542,1,13,1,4,4,1,1,9,9,9,12,8,12,7,12,5,4,51,2,227.168294343286,3,2.89667961850936,1.10526315789474,2.62080536912752,-.222023858406335
601,217,16543,4,13,2,4,4,1,1,9,9,9,12,7,12,7,12,6,3,51,2,212.908203979621,2,3.17647058823529,2.17241379310345,1.46218487394958,-.0277287622145364
601,217,16544,4,13,2,4,4,1,1,9,9,9,12,8,12,6,12,7,3,51,2,224.599867941103,3,3.17647058823529,2.17241379310345,1.46218487394958,-.187460291612003
595,206,16545,1,13,2,9,4,1,1,9,9,9,12,10,12,10,12,9,4,51,2,247.396589250177,3,2.89667961850936,1.10526315789474,2.62080536912752,.777329070327221
595,206,16546,1,13,1,12,4,2,1,9,9,9,12,9,12,7,12,8,4,51,2,247.473914393074,3,2.89667961850936,1.10526315789474,2.62080536912752,.410738313056407
598,213,16548,2,13,2,10,4,1,1,9,9,9,12,7,12,5,12,7,4,51,2,240.147263050264,3,5.8025641025641,4.86666666666667,1.19230769230769,.538014065945069
595,207,16549,1,13,1,1,4,1,1,9,9,9,12,6,12,4,12,6,4,51,2,284.423201340434,3,2.89667961850936,1.10526315789474,2.62080536912752,.673444198956045
601,217,16550,4,13,2,3,4,3,1,9,9,9,12,6,12,5,12,6,3,51,2,219.455316728365,3,3.17647058823529,2.17241379310345,1.46218487394958,-.0555317674972164
595,207,16551,1,13,1,10,3,4,3,9,9,9,12,8,12,9,12,9,4,51,2,278.439546549082,3,2.89667961850936,1.10526315789474,2.62080536912752,-.842423938077291
595,206,16552,1,13,2,3,4,1,1,9,9,9,12,8,12,5,12,9,4,51,2,278.439546549082,3,2.89667961850936,1.10526315789474,2.62080536912752,-.232403385104513
595,207,16553,1,13,1,12,4,1,1,9,9,9,12,7,12,4,12,6,4,51,2,262.377720672831,3,2.89667961850936,1.10526315789474,2.62080536912752,-.52085308899683
595,206,16554,1,13,1,9,4,1,1,9,9,9,12,10,12,10,12,9,4,51,2,282.433522137434,3,2.89667961850936,1.10526315789474,2.62080536912752,1.31658589711697
595,207,16555,1,13,1,8,4,1,1,9,9,9,12,6,12,4,12,6,4,51,2,285.852593004117,3,2.89667961850936,1.10526315789474,2.62080536912752,.546168446067384
595,207,16556,1,13,1,1,5,1,1,9,9,9,12,6,12,7,12,6,4,51,2,237.909903912892,3,2.89667961850936,1.10526315789474,2.62080536912752,.37097505337086
597,210,16557,1,13,2,5,4,1,1,9,9,9,12,66,12,66,12,66,4,51,2,217.479889255965,3,5.68456375838926,3.66666666666667,1.5503355704698, 
1148,208,16558,4,13,2,3,3,3,3,9,9,9,12,6,12,6,12,7,4,51,2,238.998525520682,3,2.09954751131222,1.43589743589744,1.46218487394958,-1.74051897940445
602,218,16559,3,13,1,4,3,1,3,9,9,9,12,6,12,8,12,5,4,51,2,167.951155935817,1,4.19318181818182,1.02272727272727,4.1,-.698673465658137
595,206,16561,1,13,1,5,4,1,1,9,9,9,12,9,12,10,12,9,4,51,2,278.439546549082,3,2.89667961850936,1.10526315789474,2.62080536912752,1.51438999396618
595,206,16562,1,13,2,5,4,1,1,9,9,9,12,10,12,8,12,8,4,51,2,221.120995506763,3,2.89667961850936,1.10526315789474,2.62080536912752,-.52085308899683
595,206,16563,1,13,2,8,4,1,1,9,9,9,12,10,12,10,12,9,4,51,2,283.275778525767,3,2.89667961850936,1.10526315789474,2.62080536912752,.269277159189015
595,206,16564,1,13,2,11,4,1,1,9,9,9,12,9,12,8,12,8,4,51,2,269.309008948087,3,2.89667961850936,1.10526315789474,2.62080536912752,.37097505337086
595,206,16566,1,13,1,5,4,1,1,9,9,9,12,10,12,6,12,8,4,51,2,269.947711436447,3,2.89667961850936,1.10526315789474,2.62080536912752,-.703326236884262
595,206,16567,1,13,1,8,4,1,1,9,9,9,12,9,12,6,12,8,4,51,2,285.852593004117,3,2.89667961850936,1.10526315789474,2.62080536912752,-.992441309455918
595,206,16568,1,13,2,10,4,1,1,9,9,9,12,9,12,5,12,8,4,51,2,283.201344668078,3,2.89667961850936,1.10526315789474,2.62080536912752,1.03154023011628
595,206,16569,1,13,2,7,4,1,1,9,9,9,12,10,12,10,12,9,4,51,2,284.573310714918,3,2.89667961850936,1.10526315789474,2.62080536912752,1.38711424107752
595,207,16570,1,13,1,9,4,1,1,9,9,9,12,6,12,5,12,5,4,51,2,249.363568526114,3,2.89667961850936,1.10526315789474,2.62080536912752,.443859458244551
595,207,16571,1,13,1,8,4,1,1,9,9,9,12,7,12,6,12,6,4,51,2,249.363568526114,3,2.89667961850936,1.10526315789474,2.62080536912752,.714885683552366
601,217,16572,4,13,1,1,5,1,1,9,9,9,12,6,12,6,12,7,3,51,2,205.844353785737,2,3.17647058823529,2.17241379310345,1.46218487394958,-1.74051897940445
595,207,16573,1,13,1,6,3,1,3,9,9,9,12,7,12,4,12,6,4,51,2,243.01261823467,3,2.89667961850936,1.10526315789474,2.62080536912752,.565270149562659
595,207,16574,1,13,1,6,4,1,1,9,9,9,12,9,12,4,12,6,4,51,2,282.433522137434,3,2.89667961850936,1.10526315789474,2.62080536912752,1.03645653263283
595,207,16575,1,13,1,7,4,1,1,9,9,9,12,7,12,6,12,7,4,51,2,260.391378835697,3,2.89667961850936,1.10526315789474,2.62080536912752,2.19088821953772
595,206,16576,1,13,2,4,4,1,1,9,9,9,12,10,12,10,12,9,4,51,2,257.815885910772,3,2.89667961850936,1.10526315789474,2.62080536912752,.565270149562659
595,207,16577,1,13,1,7,4,1,1,9,9,9,12,7,12,6,12,5,4,51,2,227.714453712464,3,2.89667961850936,1.10526315789474,2.62080536912752,1.03645653263283
595,207,16578,1,13,1,9,4,1,1,9,9,9,12,8,12,6,12,7,4,51,2,283.275778525767,3,2.89667961850936,1.10526315789474,2.62080536912752,1.31658589711697
595,207,16579,1,13,1,3,4,1,1,9,9,9,12,6,12,5,12,6,4,51,2,275.914793954222,3,2.89667961850936,1.10526315789474,2.62080536912752,-1.44675113560667
595,206,16580,1,13,1,4,4,1,1,9,9,9,12,10,12,8,12,9,4,51,2,270.29673993736,3,2.89667961850936,1.10526315789474,2.62080536912752,-1.74051897940445
595,207,16581,1,13,2,11,3,1,3,9,9,9,12,7,12,7,12,6,4,51,2,199.473467676442,2,2.89667961850936,1.10526315789474,2.62080536912752,-.992441309455918
601,216,16582,4,13,2,5,4,1,1,9,9,9,66,6,66,4,66,5,3,51,2,148.683302596186,1,3.17647058823529,2.17241379310345,1.46218487394958,-1.44675113560667
595,207,16583,1,13,1,5,4,1,1,9,9,9,12,7,12,6,12,5,4,51,2,221.88624259658,3,2.89667961850936,1.10526315789474,2.62080536912752,-.997904533637552
595,207,16584,1,13,1,3,4,1,1,9,9,9,12,6,12,5,12,5,4,51,2,250.920535012826,3,2.89667961850936,1.10526315789474,2.62080536912752,-.221622021017416
595,207,16585,1,13,2,3,4,1,1,9,9,9,12,7,12,5,12,8,4,51,2,275.914793954222,3,2.89667961850936,1.10526315789474,2.62080536912752,.421117839754586
595,206,16586,1,13,2,7,4,1,1,9,9,9,12,9,12,7,12,8,4,51,2,245.159299501667,3,2.89667961850936,1.10526315789474,2.62080536912752,1.76543249908609
601,216,16587,4,13,1,1,4,1,1,9,9,9,66,7,66,6,66,6,3,51,2,219.653388708506,3,3.17647058823529,2.17241379310345,1.46218487394958,1.31921288108175
595,207,16588,1,13,1,7,4,1,1,9,9,9,12,7,12,6,12,6,4,51,2,234.291140312364,3,2.89667961850936,1.10526315789474,2.62080536912752,.37097505337086
595,207,16589,1,13,1,12,4,1,1,9,9,9,12,9,12,10,12,7,4,51,2,283.36230113211,3,2.89667961850936,1.10526315789474,2.62080536912752,1.51438999396618
1149,220,16590,3,13,1,3,4,1,1,9,9,9,12,6,12,6,12,7,4,51,2,218.941210849666,3,5.42647058823529,1.02941176470588,5.27142857142857, 
1149,220,16591,3,13,1,8,4,1,1,9,9,9,12,7,12,5,12,7,4,51,2,224.124938404477,3,5.42647058823529,1.02941176470588,5.27142857142857,-.232403385104513
1149,220,16592,3,13,1,7,4,1,1,9,9,9,12,7,12,6,12,7,4,51,2,169.305271361107,1,5.42647058823529,1.02941176470588,5.27142857142857,.732309162136868
599,215,16593,1,13,1,1,4,1,1,9,9,9,12,9,12,9,12,9,4,51,2,283.36230113211,3,4.77340162486754,3.07894736842105,1.5503355704698,.123170625856719
1150,223,16594,2,13,2,7,4,1,1,9,9,9,7,7,7,7,6,6,4,51,2,261.975356734399,3,1.22637362637363,1.02857142857143,1.19230769230769,1.51438999396618
601,216,16595,4,13,1,6,4,1,1,9,9,9,66,6,66,4,66,5,3,51,2,161.25880600256,1,3.17647058823529,2.17241379310345,1.46218487394958, 
599,215,16596,1,13,2,10,4,4,1,9,9,9,12,6,12,6,12,6,4,51,2,164.79718564268,1,4.77340162486754,3.07894736842105,1.5503355704698, 
601,217,16597,4,13,2,8,4,4,1,9,9,9,12,7,12,6,12,6,3,51,2,182.835894706456,2,3.17647058823529,2.17241379310345,1.46218487394958,-.997904533637552
